Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_gamma_power,FCz_delta_power,FCz_theta_power,FCz_alpha_power,FCz_beta_power,FCz_gamma_power,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_gamma_power,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_gamma_power,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_gamma_power,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_gamma_power,Cz_delta_alpha_ratio,Cz_gamma_beta_ratio,Cz_low_high_ratio,FCz_delta_alpha_ratio,FCz_gamma_beta_ratio,FCz_low_high_ratio,C3_delta_alpha_ratio,C3_gamma_beta_ratio,C3_low_high_ratio,C4_delta_alpha_ratio,C4_gamma_beta_ratio,C4_low_high_ratio,Fz_delta_alpha_ratio,Fz_gamma_beta_ratio,Fz_low_high_ratio,Pz_delta_alpha_ratio,Pz_gamma_beta_ratio,Pz_low_high_ratio,C4_C3_delta_asymmetry,C4_C3_theta_asymmetry,C4_C3_alpha_asymmetry,C4_C3_beta_asymmetry,C4_C3_gamma_asymmetry,Cz_N2_amp,FCz_N2_amp,Cz_P2_amp,FCz_P2_amp,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,label,participant
-9.974706266056153,-9.989823287200126,-9.99406628894267,-9.983000144383354,-9.997713043480168,-9.984145115641024,-9.993593584695065,-9.997206129307868,-9.9843743333752,-9.997571366508184,-9.991585358384867,-9.995809360786488,-9.99489527378868,-9.986659811760283,-9.998226806605636,-9.995195845070215,-9.995992890274806,-9.996672912528814,-9.985855093672567,-9.997376554618954,-9.976435135207923,-9.98873165562676,-9.993500413955308,-9.982639232212009,-9.997736739330122,-9.990870026058538,-9.996772898957516,-9.997802580221474,-9.986123631844109,-9.998172541793537,0.0193600228865182,-0.0147128990968141,0.0042462608242157,0.0130610136668423,-0.0131970331329824,0.0012760034264687,0.0033099154038129,-0.0115669948453493,-0.0019677724063207,0.0014770674585982,-0.0115214609463869,-0.0029239134711698,0.017065278747383,-0.0150975071181154,0.003705130808548,0.0069325541629368,-0.0120489099494278,-0.0012652596781936,3.5992420185114965e-06,9.791117278732885e-06,2.074931908776529e-06,4.928304435560751e-06,7.833993496306241e-07,1.5081948795341917e-06,-6.95950186577101e-07,-5.442900234515856e-07,3.567196468000428e-08,-4.433083623601954e-07,2.4923349768438523e-08,1.788538859473821e-07,5.438406504917861e-06,2.9273442967671e-11,0.0425,4.289383924277417e-06,1.83868141499342e-11,0.0505,4.044700095986961e-06,1.634511721329357e-11,0.047,3.34874990940986e-06,1.1173258511288244e-11,0.064,7.136505543634208e-06,5.0819339758919916e-11,0.034,3.717560206319223e-06,1.379608414870028e-11,0.0475,0,vp03
-9.964854533095508,-9.988391296737058,-9.995187582500142,-9.977760532681804,-9.997832104268964,-9.978849253667583,-9.98948226938741,-9.995423617894064,-9.979928035410262,-9.997999587129732,-9.990043588055904,-9.995178181435104,-9.996186451478938,-9.987936754682616,-9.99765305687576,-9.988776365837415,-9.99481026850824,-9.99675192809184,-9.984848986341612,-9.997309976281803,-9.977546463112308,-9.990503657131152,-9.994395876321736,-9.985054694353863,-9.997461566208855,-9.986816256779374,-9.992219000590056,-9.9956172637984,-9.984198006511814,-9.998210916605426,0.0303330494046338,-0.0200715715871595,0.0067090596447734,0.0165743642264803,-0.0180715517194691,0.0023406418185309,0.0061428634230349,-0.0097163021931443,-0.0003763862298669,0.0079755622544226,-0.0124609899401928,-0.0006866600399888,0.0168494132094281,-0.0124068718549938,0.0038539660311212,0.0088010070190254,-0.0140129100936121,0.0002424809183665,7.952728465331814e-06,1.0601400566516689e-05,6.275462373788994e-06,9.127837242211631e-06,3.401317375197884e-06,7.189009843309209e-06,2.856124282785587e-07,6.491587734725716e-08,2.1759772560518892e-08,-5.992835302319653e-08,2.3242028365755579e-07,1.3075078270328318e-07,6.569195216223054e-06,4.307970490157085e-11,0.0485,5.245094123245501e-06,2.7504634761069897e-11,0.0535,3.6675645031966623e-06,1.3442400296402639e-11,0.0505,3.953176931475221e-06,1.5605613434169027e-11,0.0545,5.588111690142481e-06,3.1109284603076165e-11,0.0425,4.379157342528972e-06,1.9129978467866295e-11,0.046,0,vp03
-9.974633827962553,-9.988290061816263,-9.997491312465158,-9.983293524619242,-9.99828146177418,-9.983625882372204,-9.99156971989778,-9.997903287689214,-9.984846291404516,-9.998009847108197,-9.990999216817116,-9.994072313995344,-9.997722837933566,-9.990544988451758,-9.99838777605112,-9.989302208921956,-9.99401974482786,-9.997460372461028,-9.987762103634171,-9.997974068158651,-9.95496462766935,-9.988646446678246,-9.996695587573075,-9.986028628689944,-9.997720823742592,-9.983480829900548,-9.99444613146466,-9.997768923424625,-9.988989581710875,-9.998126506718249,0.0228574845026052,-0.0149879371549381,0.0060149201522108,0.0142774053170082,-0.0131635557036808,0.0025175228348892,0.0067236211164498,-0.0078427875993618,0.0010627602665564,0.0081581635390719,-0.010211964524478,0.0006234675121596,0.0417309599037256,-0.0116921950526496,0.0134208893270493,0.0142880935240743,-0.0091369250073736,0.0029721278988059,2.455788624855938e-06,3.857401265694657e-06,3.5468463248918948e-06,6.307296510724928e-06,3.8484127009155615e-06,7.12922358027914e-06,1.0657055091865475e-07,-9.1227657939506e-09,2.0242664183969334e-07,-1.4030345309715962e-09,1.7257241306794227e-07,9.71776522079373e-08,5.332496233832608e-06,2.820338368574013e-11,0.044,4.8620197242840815e-06,2.3608863244460308e-11,0.049,3.922337740135683e-06,1.531963385118825e-11,0.05,4.028908291054337e-06,1.6222213187252783e-11,0.0575,6.509687759859664e-06,4.217735397123364e-11,0.031,4.749303128797912e-06,2.2484379660042505e-11,0.0375,0,vp03
-9.977488517390208,-9.987305632337955,-9.993842740094475,-9.980836380613995,-9.997224255695226,-9.985455283161922,-9.990874713666743,-9.994984358646986,-9.98418170496366,-9.997700413954894,-9.992573458953466,-9.995036112029169,-9.99718273452017,-9.986007287075086,-9.998286487687343,-9.989627054679362,-9.994006044644523,-9.995480361323944,-9.984120975245366,-9.99643414624635,-9.9695800005945,-9.993340314199926,-9.994346150381004,-9.983297985671738,-9.997984098201014,-9.988364056146812,-9.993466316796283,-9.996163761313928,-9.987973892311166,-9.998395908088035,0.0163542227042672,-0.0163878750812305,0.0033189991803936,0.009529075485064,-0.0135187089912349,0.0009365100755367,0.0046092755667039,-0.0122792006122587,-0.0015043628050541,0.0058533066445818,-0.0123131710009847,-0.0013746178567544,0.0247661497865028,-0.0146861125292758,0.0050498136776013,0.0077997051671143,-0.0104220157768715,0.0007661809817136,1.5097661954973189e-06,4.7049697860284105e-06,-8.224201643128896e-09,2.764907756113266e-06,-4.928533406233077e-07,1.7950748682755505e-06,8.073309623885909e-07,8.533934843010751e-08,1.9435605902386386e-07,2.832036376179424e-07,2.0827736816149746e-07,2.92240062629512e-07,5.871017809961672e-06,3.416742063878515e-11,0.042,5.399912039294463e-06,2.897271423110045e-11,0.042,3.853828863745517e-06,1.4851985784425286e-11,0.051,4.661159826134108e-06,2.1445688603911676e-11,0.06,6.250814917776196e-06,3.806955155511212e-11,0.0395,5.264095700243096e-06,2.741344027393105e-11,0.038,1,vp03
-9.976480099740174,-9.98714070540735,-9.990555031626636,-9.979630576374827,-9.997346719085046,-9.98091887258837,-9.99041284637146,-9.995426697426872,-9.98179500987372,-9.997913418471049,-9.990357133257053,-9.99313258026826,-9.9883422206975,-9.972823930986596,-9.998046178882486,-9.986967329769408,-9.993419642699386,-9.99453112468264,-9.981214259150676,-9.997600557026542,-9.986722306104236,-9.991836865255326,-9.99200730469152,-9.98060164649192,-9.997381195699358,-9.986229335648844,-9.99300596322314,-9.994679326616694,-9.984058968237516,-9.998611391355668,0.0140749318864621,-0.0177161427102188,0.0022148312998861,0.0145078248385015,-0.0161184085973289,0.0019641325645665,-0.0020149125595541,-0.0252222478958898,-0.0075651651464099,0.0075637949132332,-0.016386297875865,-0.0015864584874929,0.0052849985872853,-0.0167795492074365,-0.002022064736284,0.0084499909678488,-0.0145524231181521,-0.0001799352692479,6.880949356093234e-06,5.000885702167697e-06,6.092966276464101e-06,6.6920940752659e-06,6.175966155869494e-07,4.557045997628974e-06,-3.986979499886943e-07,5.364743722335887e-07,-1.3255484443811624e-08,-6.43081231010992e-07,-3.896404773792148e-07,1.179415425234636e-07,5.34995170640669e-06,2.8619203575634897e-11,0.049,4.917644017116412e-06,2.4134778638693894e-11,0.0465,4.640896162893367e-06,2.1516454452447647e-11,0.05,4.242198212904672e-06,1.7987405435459678e-11,0.056,5.58348804736897e-06,3.05184184209346e-11,0.041,4.832566251628111e-06,2.303523020134344e-11,0.0415,0,vp03
-9.974654512102571,-9.986282628355331,-9.991015150444571,-9.972566905094354,-9.997313181788371,-9.98463462486878,-9.991905501353024,-9.994372692904928,-9.974015756561586,-9.997978232661351,-9.989388929196693,-9.995344973153028,-9.994383444350134,-9.984605260235222,-9.99816109992975,-9.991414004681433,-9.99364347196683,-9.995044285799722,-9.981454031021498,-9.998040091709402,-9.979007387944751,-9.985843869631584,-9.99398160362744,-9.984980279998627,-9.998162471111687,-9.985878485898592,-9.992935354278504,-9.995124013443531,-9.984716399931964,-9.998448908261564,0.0163606383419985,-0.0247462766940174,0.0008544358260227,0.009738068036146,-0.0239624760997649,-0.0028160216756596,0.0049945151534416,-0.0135558396945274,-0.0019399964343449,0.0036302811182906,-0.0165860606879046,-0.0029088179428686,0.0149742156826881,-0.0131821911130582,0.004747386184233,0.009245527544941,-0.013732508329598,0.0003335836346902,7.121049875898425e-06,1.066583325229434e-05,2.9325998882759296e-06,6.976181328475456e-06,-1.5129080388712298e-06,3.406172643556026e-06,1.691669556002242e-07,-2.975899529897757e-07,1.8713394259594357e-07,2.0089455277863016e-08,2.2301577191980785e-07,3.5573038055774105e-08,6.454586290367906e-06,4.166168329082054e-11,0.0475,5.085268101545797e-06,2.579910292969416e-11,0.0515,3.946774411614344e-06,1.554741186426665e-11,0.055,4.115941367214568e-06,1.6917031858418856e-11,0.0605,5.781635897890066e-06,3.258631626313279e-11,0.037,4.896086340711725e-06,2.367798732707165e-11,0.0395,1,vp03
-9.978465827368678,-9.986535653329428,-9.991331779974375,-9.962249582075268,-9.997188510030986,-9.985017604786991,-9.992985495755692,-9.99523343780964,-9.970267971809044,-9.99738295819289,-9.994977599991358,-9.996182546198716,-9.994852592848774,-9.984988989644272,-9.998078368242634,-9.988004382452896,-9.995017217763618,-9.99499665748295,-9.980329805871545,-9.997717525532805,-9.972515329576009,-9.989439936652204,-9.991882156691972,-9.978782788242055,-9.997588982009296,-9.989737350344283,-9.996354192266356,-9.997398918786123,-9.986604567766364,-9.998144873890734,0.0128659526056988,-0.0349389279557179,-0.0040181770108222,0.0102158330226469,-0.0271149863838449,-0.0043210284655739,-0.000125007142584,-0.0130893785983623,-0.0038123183769709,0.0069922750300541,-0.0173877196612579,-0.0026176296207154,0.019366827115963,-0.0188061937672383,0.0029629790793155,0.0076615684418381,-0.0115403061243686,-0.0007140495357038,2.0752569341124365e-06,3.1848049137775304e-06,-7.770356406719383e-07,1.3364224253903498e-06,-2.2537094683040604e-06,4.962177753467467e-07,7.45374071537188e-07,7.331786385921411e-07,2.906032303747228e-07,-3.9966855722607394e-08,3.079171359631532e-07,1.5107187658052483e-08,6.669079323558969e-06,4.4041892272826006e-11,0.047,5.405073121385742e-06,2.8979463230545557e-11,0.054,3.638015406666769e-06,1.3195825625902947e-11,0.055,4.383389478203957e-06,1.912585174105537e-11,0.0515,6.545437210601102e-06,4.2287542997611406e-11,0.028,4.379594083967172e-06,1.86986193178016e-11,0.042,1,vp03
-9.985791335376003,-9.988638586357371,-9.995002739626788,-9.977051649150935,-9.997517423427135,-9.988522306081048,-9.99015148990188,-9.996241409274647,-9.976898193465765,-9.998102913328683,-9.991901492707791,-9.99585997670598,-9.997523897954329,-9.985223273137144,-9.998288102504942,-9.98589326059763,-9.994790504863364,-9.995035567053185,-9.982954589255248,-9.99802301566237,-9.98191807519092,-9.99265119551335,-9.994706436345128,-9.98470030457838,-9.997943444540192,-9.990812054093665,-9.993024851272525,-9.995959231340551,-9.986838830671426,-9.99847857460568,0.0092114042507844,-0.0204657742761984,-0.0008608522473032,0.0077191031935992,-0.0212047198629221,-0.0019337221043045,0.0056224052465374,-0.0130648293677992,-0.0017070670942587,0.0091423064555549,-0.0150684264071241,-0.0009178997560344,0.0127883611542092,-0.013243139961812,0.0016296230104728,0.0051471772468882,-0.0116397439342552,-0.000363611511597,-2.4167232986248203e-06,5.289876208902151e-07,8.577899390513617e-07,-6.527181770930844e-07,3.414552779327329e-07,-1.7590674119560798e-06,8.902895510515666e-07,8.961194373246183e-07,1.615764509760515e-07,3.8353656907586345e-07,2.539808639793592e-07,8.942423564595917e-08,5.173179702561501e-06,2.6721461967749068e-11,0.0515,4.586375635680497e-06,2.1004235037513788e-11,0.0485,3.611116811046458e-06,1.3039614269957992e-11,0.0495,4.501406362098025e-06,2.024530701258693e-11,0.0425,6.283599481872022e-06,3.917571778324987e-11,0.037,4.465667873957024e-06,1.9869945479824718e-11,0.042,0,vp03
-9.978037709570664,-9.98452460538905,-9.995079863700186,-9.981751993738571,-9.99745676045554,-9.985751903620852,-9.991142488075994,-9.997144484025052,-9.986880088773576,-9.99809241058882,-9.99365525795696,-9.994713017788833,-9.99646769249974,-9.983729369264411,-9.99819467079427,-9.989514874082392,-9.99433082935403,-9.994731599460298,-9.986038458201593,-9.997687728975112,-9.98748513817712,-9.988824657180167,-9.993107091130268,-9.984010616274904,-9.997535255311767,-9.989883906995448,-9.993880226082316,-9.995574140902702,-9.990514754760802,-9.998608103127172,0.0170421541295215,-0.0157047667169667,0.0047853010859597,0.0113925804042001,-0.0112123218152451,0.0023797673034113,0.0028124345427809,-0.0144653015298583,-0.0027712711411123,0.005216725377906,-0.0116492707735194,-0.0010422814707915,0.0056219529531489,-0.0135246390368646,0.0002560310869572,0.0056902339072557,-0.0080933483663709,0.0007775361295951,6.587109660468178e-06,1.683423930808823e-06,5.236453903691048e-06,9.00957472632908e-07,-1.94037722225904e-07,-2.643074054978585e-06,3.850351273131809e-07,4.529631011317723e-07,-8.960437868631879e-08,2.226022250519639e-07,-1.0737998823629158e-07,3.7670490935598054e-08,5.873495624832261e-06,3.4388094471587366e-11,0.0445,4.68008789054475e-06,2.1827512924715988e-11,0.0455,3.835740808255898e-06,1.4700322992253923e-11,0.0525,4.220775935569079e-06,1.7771797219471567e-11,0.0515,5.0520345562002814e-06,2.513521891911101e-11,0.044,4.231569339423577e-06,1.7668332211861523e-11,0.0425,1,vp03
-9.967131834445524,-9.968769312864952,-9.977719062276687,-9.969490596665166,-9.998783042059676,-9.96842035570067,-9.975692430779064,-9.983062668410508,-9.972618972033125,-9.999011666494772,-9.982082856219936,-9.983849827019856,-9.98318898789525,-9.977076723371752,-9.997828040762968,-9.98136391439025,-9.990116822645431,-9.991621977148869,-9.97343807634828,-9.99880367639146,-9.984127179490024,-9.983050124376984,-9.979602551784808,-9.966351810465714,-9.99898841078732,-9.973021598805683,-9.98248466910952,-9.981681062760176,-9.964359478379253,-9.999005321132277,0.0105872278311647,-0.0292924453945104,0.0038403526447119,0.0146423127098369,-0.0263926944616486,0.0039187835724714,0.0011061316753142,-0.0207513173912161,-0.0019222188489038,0.0102580627586181,-0.0253656000431803,-0.0022155561573136,-0.0045246277052175,-0.0326366003216058,-0.0072253690121648,0.0086594639544905,-0.034645842753024,-0.0032555496559556,-1.7629126079075115e-05,-8.151098817245112e-07,-1.1078731465972991e-05,2.7285082110554256e-06,-2.952344223411984e-06,4.39014049303995e-06,-6.886084768949398e-07,3.7988221458139677e-07,-6.291359762017176e-07,-8.562086801637815e-07,2.5601548011829578e-08,-1.956341119169216e-07,7.244295207290288e-06,5.2477470141654036e-11,0.042,6.577740456910381e-06,4.325578231673735e-11,0.043,6.101589116282756e-06,3.7140011785495744e-11,0.042,5.412980639387816e-06,2.927198890736386e-11,0.035,6.561324287769427e-06,4.2962207168786605e-11,0.042,6.504918316521178e-06,4.230582196084602e-11,0.042,1,vp04
-9.97069409857713,-9.981030240632856,-9.980680230263085,-9.959675409519685,-9.998523157944431,-9.970833079291095,-9.98612151651612,-9.98382466636332,-9.966519788986478,-9.99862197408286,-9.972401286017227,-9.993956565909468,-9.98420586605794,-9.964877415567583,-9.998518258767986,-9.98438498391185,-9.991268713578098,-9.990536179074082,-9.975644705516313,-9.998626677108414,-9.98351501556088,-9.985658413103854,-9.983132506001215,-9.957877892026874,-9.99888229354263,-9.97873569735205,-9.988743482887038,-9.97251839554834,-9.94900630853255,-9.99888552137268,0.0099861316859541,-0.0388477484247467,-0.0039329021541263,0.0129915870722232,-0.0321021850963809,-0.0022551777024801,0.011804580040712,-0.0336408432004002,-0.005833613340668,0.0061511951622321,-0.0229819715921024,-0.0032265669510813,-0.0003825095596656,-0.0410044015157566,-0.0096722184532271,-0.0062173018037103,-0.0498792128401301,-0.0157304083845257,-1.0335209267602675e-05,3.360129972184993e-06,-1.2167079519064362e-05,2.77663715386088e-06,-7.935056586069363e-06,2.330079120940642e-06,-9.572722130207362e-07,-4.696220538538418e-07,2.5299755989921684e-07,-7.537766603663794e-07,-6.337884743152175e-07,1.0748971325393252e-08,6.982515758060647e-06,4.866347330233357e-11,0.043,6.515826505303338e-06,4.2444795196835646e-11,0.05,6.718809253124443e-06,4.470362609998513e-11,0.045,5.761537040103707e-06,3.318005987209198e-11,0.037,6.503647240631134e-06,4.176116668385048e-11,0.036,7.182693008690128e-06,5.157939045663961e-11,0.052,0,vp04
-9.973313011970165,-9.983869125750283,-9.983917392459224,-9.970602935444845,-9.998677027271617,-9.97749493534802,-9.990103720927213,-9.988285649417366,-9.963114553652602,-9.998869779726212,-9.98251695506336,-9.99272407612692,-9.98922012229053,-9.977263347556708,-9.998551199076884,-9.98757497599768,-9.991770316376115,-9.990366476654431,-9.97967145623001,-9.998877677516576,-9.967460657577618,-9.981360326388076,-9.986186070017732,-9.969739997000442,-9.998846724893363,-9.982479114068257,-9.990120648986528,-9.985365241930326,-9.941194939205078,-9.9988340580209,0.0106043804890596,-0.0280740918267721,-0.0009150469269272,0.0107907140693459,-0.0357552260736113,-0.0055756638776429,0.0067031672271689,-0.0212878515201762,-0.0029592459211382,0.00279150065675,-0.0192062212865664,-0.0031512309634162,0.0187254124401139,-0.0291067278929215,0.0023962690528698,0.0028861278620695,-0.0576391188158229,-0.0160136896791236,2.453355227465836e-06,1.4898257818971472e-06,-1.67298258203636e-07,9.96763041060368e-08,-2.1586403974084912e-06,-6.411080376604458e-07,-5.49266184450254e-07,-3.613227095320269e-07,-1.247350338328845e-07,-3.3796455677398456e-08,-1.332680731875943e-07,-5.6247049310490495e-08,6.598958133264137e-06,4.354538504064968e-11,0.0325,6.256043635614571e-06,3.913782520808818e-11,0.0375,5.6698090001860185e-06,3.2076716109158875e-11,0.0345,5.1205428157357645e-06,2.621095164552965e-11,0.043,7.315633558388492e-06,5.3221606559982205e-11,0.034,6.747760807678217e-06,4.552992386843695e-11,0.0485,0,vp04
-9.969283251194256,-9.967954531123,-9.987075260102184,-9.967748551252434,-9.998740831978054,-9.970441776741266,-9.982064187131478,-9.987509198872203,-9.96474614262604,-9.998667525125851,-9.98327312366263,-9.989374145794969,-9.990412394421556,-9.98055485063211,-9.99856128109172,-9.980787042337726,-9.9892335406077,-9.994641094868598,-9.984038263728396,-9.998955036144636,-9.977354537772214,-9.981991527684404,-9.991142764603474,-9.97237063677228,-9.999108226425417,-9.977466166296937,-9.989869959339655,-9.983860974874911,-9.948506680612384,-9.998749928462985,0.0177920089079286,-0.0309922807256199,0.0059095721355291,0.0170674221309372,-0.0339213824998125,-0.0001598898592067,0.007139270758925,-0.0180064304596108,-0.0005776688320491,0.0138540525308723,-0.0149167724162406,0.0029066261494694,0.0137882268312594,-0.0267375896531341,0.0013451533429122,0.0063948085779745,-0.0502432478506005,-0.0120942445287663,-2.6889294878891653e-06,1.319025173921468e-05,-2.985181701923832e-06,1.08761713979261e-05,6.12008026786562e-07,8.340772250116308e-06,7.321968209845617e-09,-3.209634619069439e-08,1.1889266626494865e-07,-1.6185731178701466e-07,-2.0697418210598419e-07,-6.270310694503359e-08,7.919814666817253e-06,6.271462794823269e-11,0.0385,7.508740532635429e-06,5.638054726426692e-11,0.0415,5.591941920043872e-06,3.12693051741449e-11,0.0425,5.599263888253717e-06,3.1327146472793836e-11,0.0425,7.099999802966798e-06,5.020210839442058e-11,0.032,7.746179411584644e-06,5.9976789136089e-11,0.0515,1,vp04
-9.965149213645237,-9.975361127784424,-9.986805817186728,-9.972316608783402,-9.998845413188644,-9.974955746919957,-9.981178354354345,-9.983008146127023,-9.962546420251988,-9.998824587136374,-9.97685128454977,-9.98728435504274,-9.989680387105905,-9.979691008956308,-9.998674228247664,-9.986314334034,-9.990326776185393,-9.992979110401448,-9.980281273315372,-9.998826019642854,-9.96900862630763,-9.984679975083914,-9.990028614417978,-9.969705545252566,-9.998809253067192,-9.985117370765762,-9.986063724399964,-9.976340357898993,-9.936595780681946,-9.998636040966185,0.0216566035414924,-0.0265288044052436,0.0063018757020163,0.0080523992070684,-0.0362781668843865,-0.0036668353818161,0.0128291025561342,-0.0189832192913552,0.001769175746892,0.0066647763674474,-0.0185447463274819,-0.0011658257528388,0.0210199881103481,-0.0291037078146256,0.0020158699242767,-0.0087770128667692,-0.0620402602842364,-0.0201541844991162,-1.1241428526213918e-05,1.1962786023556126e-06,-8.362442564430313e-06,2.8984772190643897e-06,-4.230482337756581e-06,3.6738654422945065e-06,-1.222766372091311e-06,-7.616263007990707e-07,-3.034676417729328e-07,-4.200507118632664e-07,-1.579133217758171e-07,-4.866415657161855e-08,7.1383063297171365e-06,5.091228553637516e-11,0.037,6.830982612738084e-06,4.664796647229543e-11,0.045,6.070402922151651e-06,3.683182997282817e-11,0.0355,4.84763655006034e-06,2.3475004408821624e-11,0.033,6.325761886509441e-06,4.00152519836665e-11,0.04,7.141929034628097e-06,5.1004117358591e-11,0.049,1,vp04
